country_code,code
RE,97400
RE,97410
RE,97411
RE,97412
RE,97413
RE,97414
RE,97416
RE,97417
RE,97418
RE,97419
RE,97420
RE,97421
RE,97422
RE,97423
RE,97424
RE,97425
RE,97426
RE,97427
RE,97428
RE,97429
RE,97430
RE,97431
RE,97432
RE,97433
RE,97434
RE,97435
RE,97436
RE,97437
RE,97438
RE,97439
RE,97440
RE,97441
RE,97442
RE,97450
RE,97460
RE,97470
RE,97480
